WORKORDER_BASE_ID,WORKORDER_LOT_ID,Order Shortage
2000817,1,
2000818,1,
2000819,1,
2000820,1,
2000821,1,
2000822,1,
2000823,1,"S 149 #1 OP#30 Loss: 18.7%, "
2000824,1,
2000825,E,
2000827,1,
2000828,1,"S 149 #1 OP#120 Loss: 33.5%, CLN-L OP#182 Loss: 69.1%, S 149 #2 OP#200 Loss: 90.1%, "
2000829,1,
2000830,1,"12M-1 OP#60 Loss: 18.3%, CLN-L OP#80 Loss: 13.3%, "
2000831,1,"A-D1 OP#110 Loss: 13.0%, 12M-GRP OP#120 Loss: 15.3%, "
2000832,R,
2000833,S,
2000834,1,
2000835,1,
2000836,1,
2000837,1,
2000838,1,
2000839,1,
2000840,1,
2000841,1,"F-MILL #2 OP#120 Loss: 16.1%, "
2000842,1,
2000843,1,
2000844,R,"F-MILL GRP OP#68 Loss: 63.3%, F-CLN OP#70 Loss: 50.7%, A-LIND OP#100 Loss: 30.2%, F-MILL GRP OP#110 Loss: 64.8%, F-CLN OP#120 Loss: 40.5%, F-SLIT OP#150 Loss: 14.0%, "
2000845,1,"12M-1 OP#20 Loss: 40.5%, CLN-L OP#40 Loss: 21.2%, A-D1 OP#80 Loss: 23.6%, S 76 OP#110 Loss: 36.7%, MU AZCO CUT T L OP#130 Loss: 70.6%, "
2000846,1,
2000847,1,
2000848,1,
2000849,1,"ZHI OP#20 Loss: 11.0%, CLN-ADS OP#60 Loss: 10.5%, "
2000850,1,
2000851,1,
2000852,1,
2000853,1,"ZHI OP#60 Loss: 14.5%, CLN-ADS OP#70 Loss: 15.6%, S 149 GRP OP#80 Loss: 14.9%, A-D1 OP#100 Loss: 12.0%, 14M OP#110 Loss: 12.3%, CLN-L OP#125 Loss: 11.6%, "
2000854,1,
2000856,1,
2000857,1,
2000858,1,"14M OP#110 Loss: 10.7%, "
2000859,1,
2000860,1,
2000861,1,"MU P&S CUT TO L OP#90 Loss: 61.3%, "
2000862,1,
2000863,1,
2000864,1,
2000865,1,
2000866,1,
2000867,1,"14M OP#20 Loss: 12.3%, "
2000868,1,
2000869,1,
2000870,1,
2000871,1,
2000872,1,
2000873,1,
2000874,1,
2000875,1,
2000876,1,
2000877,R,
2000878,1,
2000879,1,
2000880,1,
2000881,1,
2000882,1,
2000883,1,"F-CLN GR OP#190 Loss: 11.2%, "
2000884,1,
2000885,1,
2000886,1,
2000887,1,
2000888,1,
2000889,1,"ZHI OP#20 Loss: 12.9%, CLN-ADS OP#60 Loss: 12.1%, "
2000890,1,
2000892,1,
2000893,1,
2000894,1,"12M-GRP OP#60 Loss: 12.4%, S 149 GRP OP#110 Loss: 12.8%, "
2000895,1,
2000896,1,
2000897,1,
2000898,1,
2000899,1,
2000900,1,
2000901,1,
2000902,1,
2000903,1,
2000904,1,
2000906,1,
2000907,1,
2000908,1,
2000909,1,
2000910,1,
2000911,1,
2000912,1,
2000913,1,
2000914,1,
2000915,1,"ZHI OP#20 Loss: 45.6%, "
2000916,1,
2000917,1,
2000918,1,
2000919,1,"12M-GRP OP#40 Loss: 12.4%, "
2000920,1,"12M-GRP OP#40 Loss: 24.5%, CLN-L OP#60 Loss: 12.1%, "
2000921,1,
2000922,R,
2000923,1,"S 149 GRP OP#110 Loss: 14.0%, "
2000924,1,
2000925,R,
2000927,R,
2000928,R,"12M-GRP OP#20 Loss: 19.3%, CLN-L OP#30 Loss: 18.5%, S 76 OP#40 Loss: 17.4%, A-D GRP OP#60 Loss: 17.5%, 12M-GRP OP#70 Loss: 33.6%, CLN-L OP#90 Loss: 29.9%, S 76 OP#95 Loss: 34.7%, A-D GRP OP#130 Loss: 38.5%, S 189 OP#160 Loss: 38.6%, "
2000929,1,"ZHI OP#20 Loss: 33.5%, "
2000930,1,
2000931,1,
2000932,1,
2000933,1,
2000934,R,"S 149 GRP OP#180 Loss: 79.6%, "
2000935,1,
2000936,1,
2000937,1,"12M-GRP OP#155 Loss: 89.1%, CLN-L OP#158 Loss: 88.9%, "
2000938,1,
2000939,1,
2000940,1,"S 76 OP#60 Loss: 18.4%, 12M-1 OP#70 Loss: 21.0%, CLN-L OP#90 Loss: 35.2%, S 189 OP#100 Loss: 16.0%, "
2000941,1,
2000942,1,"A-D1 OP#90 Loss: 17.1%, "
2000943,1,
2000944,1,
2000945,R,"12M-GRP OP#20 Loss: 14.7%, 12M-GRP OP#70 Loss: 64.1%, CLN-L OP#100 Loss: 40.9%, "
2000946,1,
2000947,1,
2000948,1,
2000949,1,"A-D1 OP#90 Loss: 31.7%, F-MILL GRP OP#110 Loss: 55.5%, "
2000950,1,
2000951,1,"F-CLN OP#160 Loss: 39.3%, F-SLIT OP#170 Loss: 17.8%, "
2000952,1,"F-MILL GRP OP#180 Loss: 17.3%, "
2000953,1,"F-MILL #1 OP#150 Loss: 93.0%, F-MILL GRP OP#180 Loss: 30.0%, "
2000954,1,"F-MILL #1 OP#150 Loss: 45.2%, F-CLN OP#160 Loss: 19.8%, F-MILL GRP OP#180 Loss: 28.9%, "
2000955,1,"F-MILL #1 OP#150 Loss: 64.3%, F-CLN OP#160 Loss: 46.6%, F-SLIT OP#170 Loss: 37.1%, F-MILL GRP OP#180 Loss: 48.3%, F-CLN GR OP#190 Loss: 16.2%, "
2000956,1,"CLN-L OP#60 Loss: 50.2%, "
2000958,1,
2000959,1,
2000960,1,
2000961,1,
2000962,1,
2000963,1,
2000964,1,
2000965,1,
2000966,1,
2000967,1,"S 149 GRP OP#120 Loss: 48.3%, "
2000969,1,
2000970,1,"S 149 GRP OP#30 Loss: 12.6%, F-BLK OP#60 Loss: 56.7%, F-MILL GRP OP#90 Loss: 27.1%, F-CLN OP#100 Loss: 24.4%, S 189 OP#110 Loss: 21.9%, F-BLK OP#130 Loss: 14.8%, F-MILL GRP OP#140 Loss: 21.1%, F-CLN OP#150 Loss: 48.9%, "
2000971,1,"F-MILL GRP OP#90 Loss: 13.1%, "
2000972,1,"F-MILL GRP OP#90 Loss: 34.3%, F-CLN OP#100 Loss: 31.4%, "
2000977,1,
2000978,1,
2000979,1,
2000980,1,
2000981,1,
2000982,1,
2000983,R,
2000984,1,
2000985,1,
2000986,1,
2000987,1,"A-D2 OP#60 Loss: 36.9%, "
2000988,1,
2000989,1,
2000990,1,
2000991,1,
2000992,1,
2000993,1,"12M-GRP OP#122 Loss: 37.6%, CLN-L OP#128 Loss: 37.0%, "
2000994,1,
2000995,R,
2000996,1,
2000997,1,"S 76 OP#130 Loss: 39.7%, "
2000998,1,
2001001,1,
2001002,1,
2001003,1,
2001004,1,
2001005,1,
2001006,1,
2001007,1,"14M OP#80 Loss: 47.9%, "
2001008,1,
2001009,1,
2001010,1,
2001011,R,"12M-GRP OP#40 Loss: 12.2%, "
2001012,R,"12M-GRP OP#80 Loss: 51.9%, CLN-L OP#103 Loss: 47.3%, "
2001013,1,
2001014,1,"12M-GRP OP#120 Loss: 13.5%, "
2001015,1,
2001016,1,
2001017,1,
2001018,1,"F-MILL #1 OP#100 Loss: 12.6%, "
2001022,1,
2001023,1,
2001024,1,
2001025,1,
2001026,1,
2001027,1,
2001028,1,
2001029,1,
2001030,1,
2001031,1,
2001032,1,
2001033,1,"14M OP#20 Loss: 13.3%, CLN-L OP#40 Loss: 32.2%, "
2001034,1,
2001035,1,
2001036,1,
2001037,1,"S 149 GRP OP#257 Loss: 92.8%, "
2001038,1,
2001039,1,
2001040,1,
2001041,1,
2001042,1,
2001043,1,
2001044,1,
2001045,1,"12M-GRP OP#20 Loss: 25.6%, CLN-L OP#30 Loss: 23.1%, S 149 GRP OP#40 Loss: 24.6%, A-D1 OP#60 Loss: 24.6%, B PICKLE OP#80 Loss: 28.1%, 12M-GRP OP#90 Loss: 38.2%, "
2001046,1,
2001047,E,
2001048,1,
2001049,1,
2001050,1,
2001051,1,
2001052,1,
2001053,1,"CLN-L OP#40 Loss: 10.8%, "
2001054,1,
2001055,1,"F-MILL #1 OP#150 Loss: 33.3%, F-MILL GRP OP#180 Loss: 21.7%, "
2001056,1,"F-CLN OP#160 Loss: 47.7%, F-SLIT OP#170 Loss: 26.3%, F-CLN OP#190 Loss: 14.4%, "
2001058,1,
2001059,1,"12M-2 OP#70 Loss: 11.6%, S 76 OP#100 Loss: 10.6%, "
2001060,1,"12M-GRP OP#20 Loss: 13.4%, "
2001061,1,"S 76 OP#90 Loss: 24.7%, S 76 OP#110 Loss: 23.7%, "
2001062,1,
2001063,R,
2001064,1,
2001065,1,"12M-GRP OP#15 Loss: 14.8%, CLN-L OP#20 Loss: 15.0%, A-D GRP OP#30 Loss: 13.1%, F-BLK OP#35 Loss: 18.1%, F-CLN OP#45 Loss: 10.3%, F-MILL #2 OP#90 Loss: 19.3%, "
2001066,1,
2001067,1,"F-CLN OP#70 Loss: 56.9%, F-MILL #2 OP#90 Loss: 48.2%, F-CLN OP#100 Loss: 23.8%, "
2001068,1,"F-CLN OP#45 Loss: 66.2%, "
2001069,1,"F-MILL #2 OP#90 Loss: 35.7%, F-CLN OP#100 Loss: 17.0%, "
2001070,R,
2001071,R,
2001072,1,"S 149 GRP OP#100 Loss: 11.9%, "
2001073,1,
2001074,1,"ZHI OP#20 Loss: 19.0%, S 149 GRP OP#35 Loss: 15.2%, "
2001075,1,
2001076,R,"F-MILL GRP OP#120 Loss: 16.9%, "
2001077,E,
2001078,R,
2001079,R,
2001080,1,
2001081,1,"12M-1 OP#70 Loss: 14.7%, CLN-L OP#90 Loss: 12.9%, "
2001082,1,
2001083,1,
2001084,1,
2001085,1,
2001086,1,
2001087,R,
2001088,1,"S 149 GRP OP#15 Loss: 32.2%, 12M-GRP OP#20 Loss: 33.3%, CLN-L OP#25 Loss: 29.7%, S 149 GRP OP#30 Loss: 31.6%, A-D1 OP#50 Loss: 31.2%, 12M-GRP OP#70 Loss: 37.4%, CLN-L OP#75 Loss: 36.6%, A-D1 OP#85 Loss: 12.9%, 12M-1 OP#95 Loss: 39.4%, CLN-L OP#105 Loss: 38.2%, S 149 GRP OP#110 Loss: 40.0%, "
2001089,1,"S 189 OP#100 Loss: 99.4%, "
2001090,1,"S 189 OP#100 Loss: 99.2%, "
2001091,1,
2001092,1,
2001093,1,
2001094,1,
2001095,1,
2001096,1,
2001097,1,
2001098,1,
2001099,1,
2001100,1,
2001101,1,
2001102,1,
2001103,1,
2001104,1,
2001105,1,
2001106,1,"ZHI OP#20 Loss: 25.6%, CLN-L OP#30 Loss: 17.4%, A-D1 OP#50 Loss: 19.4%, 12M-GRP OP#60 Loss: 19.4%, "
2001107,1,
2001108,1,
2001109,1,"F-MILL GRP OP#120 Loss: 36.3%, "
2001110,1,
2001111,1,
2001112,1,
2001113,1,
2001114,1,
2001115,1,
2001116,1,
2001117,1,
2001118,1,
2001119,1,
2001120,1,
2001121,1,
2001122,1,
2001123,1,"F-CLN OP#110 Loss: 26.9%, "
2001124,R,
2001125,1,
2001126,1,
2001127,1,
2001128,1,
2001129,R,
2001130,1,"F-MILL #1 OP#150 Loss: 24.1%, F-CLN OP#190 Loss: 17.6%, "
2001131,1,
2001134,R,"F-CLN OP#100 Loss: 43.2%, F-MILL #2 OP#120 Loss: 53.1%, "
2001136,1,
2001137,1,
2001138,1,"A-D1 OP#40 Loss: 26.8%, F-MILL GRP OP#100 Loss: 41.2%, F-MILL #1 OP#130 Loss: 42.8%, "
2001139,1,
2001140,1,"S 149 GRP OP#15 Loss: 15.4%, "
2001141,1,
2001142,1,
2001143,1,"F-BLK OP#20 Loss: 29.0%, F-CLN GR OP#30 Loss: 56.2%, F-CLN GR OP#60 Loss: 20.9%, "
2001144,1,"S 149 GRP OP#100 Loss: 34.9%, "
2001145,1,"F-BLK OP#140 Loss: 40.5%, F-CLN OP#160 Loss: 17.6%, "
2001146,1,
2001147,1,
2001148,1,
2001149,1,
2001150,1,"S 149 GRP OP#125 Loss: 49.5%, "
2001151,1,
2001152,1,
2001153,1,
2001154,1,
2001155,1,
2001156,1,
2001157,1,
2001159,1,
2001160,R,"A-D GRP OP#110 Loss: 59.9%, "
2001161,1,
2001162,R,
2001163,1,
2001164,1,
2001165,1,
2001166,1,"12M-GRP OP#20 Loss: 15.1%, CLN-L OP#40 Loss: 20.7%, "
2001167,R,
2001168,1,
2001169,1,
2001170,1,
2001171,1,
2001172,1,
2001173,1,
2001174,1,
2001175,1,
2001176,1,"14M OP#113 Loss: 51.0%, CLN-L OP#117 Loss: 79.8%, A-D3 OP#150 Loss: 23.4%, "
2001177,1,
2001178,1,
2001179,1,
2001180,1,
2001182,1,
2001183,1,
2001184,1,
2001185,1,
2001186,1,
2001187,1,
2001188,M,
2001189,1,
2001190,1,
2001191,1,
2001192,1,
2001193,1,"12M-GRP OP#155 Loss: 49.1%, CLN-L OP#160 Loss: 49.4%, "
2001194,1,
2001196,1,"A-D2 OP#50 Loss: 42.2%, "
2001197,1,
2001198,R,
2001199,1,
2001200,1,"F-CLN OP#90 Loss: 15.8%, "
2001201,1,
2001202,1,
2001203,1,
2001204,1,
2001205,1,
2001206,1,"S 149 #1 OP#30 Loss: 36.9%, "
2001207,1,
2001208,1,
2001209,1,
2001210,1,
2001211,1,
2001212,1,
2001213,1,
2001214,1,
2001215,1,
2001216,1,
2001217,1,
2001219,1,
2001220,1,
2001221,E,
2001222,R,
2001223,1,
2001224,E,
2001225,E,
2001226,E,
2001227,E,
2001228,1,"S 76 OP#85 Loss: 13.8%, "
2001229,1,
2001230,1,
2001231,1,"S 189 OP#120 Loss: 13.3%, "
2001232,1,"12M-GRP OP#30 Loss: 18.8%, "
2001233,1,"12M-1 OP#20 Loss: 20.0%, CLN-L OP#30 Loss: 15.1%, A-D1 OP#40 Loss: 20.1%, "
2001234,1,
2001235,1,
2001236,1,"CLN-L OP#80 Loss: 23.7%, A-D1 OP#110 Loss: 44.2%, "
2001237,1,
2001238,1,"A-D3 OP#100 Loss: 46.7%, "
2001239,1,
2001240,1,
2001241,1,
2001242,1,
2001243,1,
2001244,1,
2001245,1,
2001246,1,"F-CLN OP#130 Loss: 17.3%, "
2001247,1,
2001248,1,
2001249,1,
2001250,1,
2001251,1,"S 149 #2 OP#120 Loss: 43.8%, "
2001252,1,
2001253,1,"F-MILL GRP OP#130 Loss: 20.1%, "
2001254,1,"BB OP#110 Loss: 32.6%, "
2001255,1,
2001256,1,
2001257,1,
2001258,1,
2001259,1,
2001260,1,"F-MILL #1 OP#100 Loss: 10.1%, "
2001261,1,"F-MILL #1 OP#100 Loss: 23.9%, "
2001262,1,
2001263,1,
2001264,1,
2001265,1,
2001266,1,
2001267,1,
2001268,1,
2001269,1,
2001270,1,
2001271,S,
2001272,S,
2001273,1,"ZHI OP#20 Loss: 15.7%, "
2001274,1,
2001275,R,
2001276,R,
2001277,R,
2001278,1,"14M OP#20 Loss: 10.3%, "
2001279,1,"F-CLN OP#105 Loss: 45.7%, F-CLN OP#130 Loss: 19.0%, "
2001280,1,"F-MILL #1 OP#100 Loss: 13.7%, "
2001281,1,"F-CLN GR OP#30 Loss: 16.9%, F-CLN GR OP#60 Loss: 18.9%, "
2001282,1,"F-MILL GRP OP#25 Loss: 13.0%, F-CLN GR OP#30 Loss: 60.9%, "
2001283,1,
2001284,1,"F-CLN GR OP#30 Loss: 12.4%, "
2001285,R,
2001286,1,
2001287,1,
2001288,1,
2001289,1,"F-MILL #1 OP#150 Loss: 22.8%, "
2001290,1,
2001291,1,"F-MILL #1 OP#150 Loss: 10.7%, "
2001292,1,"F-BLK OP#140 Loss: 40.2%, F-MILL #1 OP#150 Loss: 48.7%, F-CLN OP#160 Loss: 20.1%, F-CLN GR OP#190 Loss: 17.4%, "
2001296,1,
2001297,E,
2001298,1,"F-SLIT OP#110 Loss: 11.0%, "
2001304,1,"F-MILL #1 OP#90 Loss: 22.8%, "
2001305,1,"F-MILL #1 OP#90 Loss: 20.1%, F-CLN OP#100 Loss: 18.0%, F-SLIT OP#110 Loss: 15.2%, F-MILL GRP OP#120 Loss: 42.9%, "
2001311,1,
2001312,1,
2001313,1,
2001314,1,"CLN-L OP#179 Loss: 51.8%, "
2001315,1,"F-CLN OP#110 Loss: 41.1%, "
2001316,1,
2001317,1,
2001318,1,
2001319,1,
2001320,1,
2001321,S,
2001322,S,
2001323,E,
2001324,1,
2001325,1,
2001326,1,
2001327,1,
2001328,1,
2001329,R,"S 149 GRP OP#120 Loss: 11.8%, 12M-GRP OP#160 Loss: 22.4%, "
2001330,R,
2001331,1,
2001332,1,
2001333,1,
2001334,1,
2001335,1,
2001336,1,
2001337,1,
2001338,1,
2001339,1,
2001340,1,
2001341,1,
2001342,1,
2001343,1,
2001344,R,
2001345,R,
2001346,1,
2001347,R,"A-LIND OP#54 Loss: 81.7%, A-D1 OP#55 Loss: 12.3%, F-BLK OP#56 Loss: 47.2%, F-MILL GRP OP#60 Loss: 29.8%, F-MILL GRP OP#110 Loss: 26.0%, "
2001348,1,
2001349,1,"F-MILL #2 OP#40 Loss: 30.3%, "
2001350,1,
2001351,1,
2001352,1,
2001353,R,
2100001,1,
2100002,1,
2100003,1,
2100004,1,
2100005,1,
2100006,1,
2100007,1,
2100010,1,
2100011,1,
2100012,1,
2100013,1,
2100014,1,
2100015,1,
2100016,1,
2100017,1,"CLN-L OP#50 Loss: 84.7%, "
2100018,1,
2100019,1,
2100020,1,
2100021,1,
2100022,1,
2100023,1,
2100024,1,
2100025,1,
2100026,1,
2100027,1,
2100028,1,
2100029,1,
2100031,1,
2100032,1,
2100033,1,
2100034,1,
2100035,1,
2100036,1,
2100037,1,
2100038,1,
2100039,1,
2100040,1,
2100041,1,
2100042,1,"A-D GRP OP#140 Loss: 30.5%, "
2100043,1,
2100044,1,"12M-GRP OP#20 Loss: 14.6%, "
2100045,1,
2100046,1,"S 76 OP#100 Loss: 90.5%, "
2100047,1,
2100048,1,
2100049,1,
2100050,1,
2100051,1,
2100052,1,"12M-1 OP#176 Loss: 35.5%, CLN-L OP#178 Loss: 35.7%, "
2100053,1,"B PICKLE OP#80 Loss: 16.3%, 12M-1 OP#90 Loss: 25.5%, CLN-L OP#110 Loss: 25.0%, S 149 #1 OP#120 Loss: 25.1%, A-D1 OP#160 Loss: 25.9%, 12M-1 OP#176 Loss: 26.2%, CLN-L OP#178 Loss: 25.1%, "
2100054,1,"CLN-L OP#110 Loss: 34.3%, S 149 #1 OP#120 Loss: 36.6%, "
2100055,1,
2100056,1,
2100057,1,"S 189 OP#100 Loss: 98.9%, "
2100058,1,
2100059,1,
2100060,1,
2100061,1,
2100062,1,
2100063,1,
2100064,1,
2100065,1,"S 149 #2 OP#120 Loss: 49.9%, "
2100066,1,
2100067,1,
2100068,1,
2100069,1,
2100070,1,
2100071,1,"MU P&S CUT TO L OP#150 Loss: 34.5%, "
2100072,1,"S 189 OP#60 Loss: 41.6%, "
2100073,1,"S 189 OP#60 Loss: 51.0%, "
2100074,1,
2100075,1,"14M OP#20 Loss: 25.3%, A-D1 OP#40 Loss: 21.1%, 14M OP#50 Loss: 22.0%, CLN-L OP#90 Loss: 11.5%, "
2100076,1,
2100077,1,
2100078,1,
2100079,1,
2100080,1,
2100081,1,
2100082,1,
2100083,1,
2100084,1,
2100085,1,
2100086,1,
2100087,1,
2100088,1,
2100089,1,"F-MILL GRP OP#100 Loss: 76.0%, "
2100090,1,
2100091,1,
2100092,1,
2100093,1,
2100094,1,
2100095,1,
2100096,1,
2100097,1,
2100098,1,
2100099,1,
2100100,1,
2100101,1,
2100102,1,
2100103,1,
2100104,1,
2100105,1,
2100106,1,
2100107,1,
2100108,1,
2100109,1,
2100110,E,
2100111,1,
2100112,1,
2100113,1,"S 76 OP#110 Loss: 59.3%, S 189 OP#140 Loss: 65.3%, A-LIND OP#145 Loss: 64.5%, F-BLK OP#150 Loss: 55.0%, F-MILL GRP OP#160 Loss: 69.0%, "
2100114,1,
2100115,1,
2100116,1,"CLN-L OP#155 Loss: 14.3%, CLN-L OP#160 Loss: 14.1%, "
2100117,1,
2100118,1,
2100119,1,
2100120,1,
2100121,1,
2100122,1,
2100123,1,
2100124,1,"CLN-ADS OP#30 Loss: 37.8%, "
2100125,1,
2100126,1,
2100127,1,
2100128,1,"S 76 OP#35 Loss: 69.8%, B PICKLE OP#55 Loss: 18.2%, 12M-1 OP#60 Loss: 45.4%, CLN-L OP#70 Loss: 13.2%, "
2100129,1,"F-SLIT OP#40 Loss: 30.4%, F-MILL GRP OP#50 Loss: 27.6%, "
2100131,1,"F-MILL GRP OP#25 Loss: 25.7%, "
2100132,1,"F-MILL GRP OP#50 Loss: 53.6%, F-BLK OP#82 Loss: 74.0%, "
2100133,S,
2100134,S,
2100135,E,
2100136,1,
2100137,R,
2100138,1,
2100139,1,
2100140,1,"12M-GRP OP#20 Loss: 43.0%, CLN-L OP#30 Loss: 42.6%, S 149 GRP OP#55 Loss: 42.9%, A-D GRP OP#65 Loss: 43.0%, 12M-GRP OP#70 Loss: 60.5%, CLN-L OP#100 Loss: 47.5%, "
2100141,1,
2100142,1,
2100143,1,
2100144,1,
2100145,1,
2100146,1,
2100147,1,
2100148,1,
2100149,1,
2100150,1,
2100151,1,
2100152,1,
2100153,1,
2100154,1,
2100155,1,"F-SLIT OP#110 Loss: 10.3%, "
2100156,1,"F-SLIT OP#110 Loss: 16.2%, "
2100157,1,
2100158,1,
2100159,1,
2100160,1,"F-SLIT OP#110 Loss: 18.1%, "
2100161,1,
2100162,1,
2100163,1,
2100164,1,
2100167,1,
2100168,1,"F-MILL GRP OP#150 Loss: 43.1%, F-CLN GR OP#190 Loss: 17.2%, "
2100169,1,"F-MILL #1 OP#150 Loss: 40.3%, "
2100171,1,"F-MILL GRP OP#180 Loss: 18.0%, F-CLN GR OP#190 Loss: 15.3%, "
2100172,1,
2100173,1,
2100174,1,
2100175,1,"CLN-L OP#40 Loss: 23.4%, "
2100177,1,
2100178,1,
2100179,1,
2100180,1,
2100181,1,
2100182,1,
2100183,1,
2100184,1,
2100185,1,
2100186,1,
2100187,1,
2100188,1,
2100189,1,
2100190,1,
2100191,1,
2100192,1,
2100193,1,
2100194,1,
2100195,1,
2100196,1,
2100197,1,
2100198,1,
2100199,1,
2100200,1,
2100201,1,"S 76 OP#210 Loss: 82.1%, "
2100202,1,"12M-2 OP#20 Loss: 19.8%, "
2100203,1,
2100204,1,"12M-1 OP#102 Loss: 76.6%, CLN-L OP#108 Loss: 60.3%, "
2100205,1,
2100206,1,
2100207,1,"CLN-ADS OP#15 Loss: 10.1%, A-D3 OP#30 Loss: 12.4%, "
2100208,R,"F-MILL #1 OP#60 Loss: 75.8%, F-CLN OP#70 Loss: 19.3%, F-SLIT OP#85 Loss: 29.0%, F-MILL #2 OP#90 Loss: 23.2%, "
2100209,1,
2100210,1,
2100211,M,
2100212,1,
2100213,1,
2100214,1,"S 76 OP#150 Loss: 10.8%, "
2100215,1,"F-MILL #1 OP#100 Loss: 74.4%, F-MILL #2 OP#130 Loss: 55.3%, F-CLN OP#140 Loss: 18.2%, "
2100216,1,
2100217,1,"F-CLN OP#140 Loss: 22.5%, "
2100221,1,
2100222,R,
2100223,1,
2100224,1,
2100225,1,"CLN-L OP#70 Loss: 57.4%, "
2100226,1,"F-CLN OP#140 Loss: 27.2%, "
2100227,1,"F-MILL GRP OP#100 Loss: 11.9%, F-MILL GRP OP#130 Loss: 47.3%, "
2100228,1,"F-BLK OP#90 Loss: 20.7%, "
2100229,1,
2100230,1,
2100231,1,
2100232,1,
2100233,1,
2100234,1,
2100235,1,"F-SLIT OP#145 Loss: 81.4%, "
2100236,1,
2100237,1,
2100238,1,
2100239,1,
2100240,1,"A-D1 OP#20 Loss: 15.2%, F-MILL GRP OP#100 Loss: 20.7%, F-CLN OP#140 Loss: 23.5%, "
2100241,1,"F-MILL GRP OP#120 Loss: 18.8%, "
2100242,1,
2100243,1,
2100244,1,
2100245,1,
2100246,1,
2100247,1,
2100248,1,
2100249,1,
2100250,1,
2100251,1,"S 76 OP#240 Loss: 25.2%, "
2100252,S,
2100253,1,
2100254,1,"F-SLIT OP#120 Loss: 83.6%, F-MILL #2 OP#130 Loss: 19.6%, "
2100255,1,
2100256,1,
2100257,1,
2100258,1,
2100259,1,
2100260,1,
2100261,1,
2100262,1,"S 149 #1 OP#120 Loss: 68.5%, "
2100263,R,"A-D1 OP#90 Loss: 28.1%, "
2100264,1,
2100265,1,"12M-GRP OP#14 Loss: 10.8%, "
2100266,1,
2100267,1,
2100268,1,
2100269,1,"S 149 #1 OP#30 Loss: 34.3%, "
2100270,1,
2100271,1,
2100272,1,
2100273,1,
2100274,R,
2100275,1,
2100277,1,
2100278,1,
2100279,1,
2100280,1,"F-MILL GRP OP#150 Loss: 93.0%, F-CLN OP#160 Loss: 19.0%, F-MILL GRP OP#180 Loss: 34.1%, F-CLN OP#190 Loss: 35.1%, "
2100281,1,"F-BLK OP#140 Loss: 30.6%, F-CLN OP#190 Loss: 22.3%, "
2100282,1,"F-CLN OP#160 Loss: 16.7%, F-CLN OP#190 Loss: 13.7%, "
2100283,1,"F-MILL GRP OP#150 Loss: 32.0%, "
2100284,1,
2100285,1,"F-MILL GRP OP#180 Loss: 10.6%, "
2100286,1,"F-CLN OP#190 Loss: 12.2%, "
2100287,1,
2100288,1,"F-CLN OP#160 Loss: 10.6%, F-CLN OP#190 Loss: 15.6%, "
2100289,1,"F-CLN OP#160 Loss: 66.8%, F-MILL GRP OP#180 Loss: 17.7%, "
2100290,1,"F-MILL GRP OP#150 Loss: 71.0%, F-CLN OP#160 Loss: 17.8%, F-MILL GRP OP#180 Loss: 10.3%, "
2100305,1,"12M-GRP OP#20 Loss: 35.5%, "
2100312,1,
2100313,1,
2100314,S,
2100315,R,"S 149 GRP OP#12 Loss: 85.7%, "
2100316,1,"F-MILL #1 OP#90 Loss: 16.6%, F-CLN OP#100 Loss: 10.7%, F-MILL GRP OP#120 Loss: 27.6%, "
2100317,1,
2100318,1,
2100319,1,
2100320,1,
2100321,1,
2100322,1,"A-D3 OP#60 Loss: 14.8%, "
2100323,1,
2100324,1,
2100325,1,
2100326,1,
2100327,1,"S 76 OP#30 Loss: 11.8%, "
2100328,1,
2100329,1,
2100330,1,
2100331,1,
2100332,1,
2100333,1,
2100334,1,
2100335,1,
2100336,1,
2100337,1,"F-CLN OP#160 Loss: 26.2%, F-MILL GRP OP#180 Loss: 26.6%, "
2100338,R,"12M-1 OP#120 Loss: 12.3%, "
2100339,1,
2100340,1,
2100341,1,
2100342,1,"B PICKLE OP#80 Loss: 28.2%, 12M-1 OP#90 Loss: 29.6%, CLN-L OP#110 Loss: 28.5%, S 149 #1 OP#120 Loss: 29.5%, A-D1 OP#160 Loss: 28.8%, S 76 OP#180 Loss: 30.8%, "
2100343,1,
2100344,1,"F-MILL #1 OP#150 Loss: 24.4%, F-MILL GRP OP#180 Loss: 17.6%, "
2100345,1,
2100346,1,
2100347,1,"F-MILL #1 OP#150 Loss: 21.8%, F WRAP OP#210 Loss: 66.0%, "
2100348,1,
2100349,1,
2100350,1,
2100351,1,"F-MILL GRP OP#130 Loss: 19.2%, "
2100352,1,
2100353,1,
2100354,1,
2100355,1,"CLN-L OP#155 Loss: 22.6%, "
2100356,S,
2100357,1,
2100358,S,
2100359,S,
2100360,E,
2100361,1,
2100362,1,
2100363,1,
2100364,1,
2100365,1,
2100366,1,
2100367,1,
2100368,1,
2100369,1,
2100370,1,
2100371,1,
2100372,1,
2100373,1,
2100374,1,
2100375,1,
2100376,1,"S 76 OP#70 Loss: 16.5%, "
2100377,1,
2100378,1,
2100379,1,
2100380,1,
2100381,R,
2100382,1,
2100383,1,
2100384,1,
2100385,1,
2100386,1,"F-MILL GRP OP#130 Loss: 29.3%, "
2100387,1,
2100388,1,
2100389,1,"ZHI OP#20 Loss: 16.3%, A-D1 OP#50 Loss: 14.3%, "
